"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Softest Leggings,"I had originally bought the Spped up Tight *28 in the dark heathered gray but disliked the material. It was different than what I had expected and didn’t feel soft at all. I immediately went to my local lululemon and exchanged these pair for the light heathered gray color and have been loving those. Overall, I love them but am still confused as to why the material on the dark heathered gray pair is different to those on the light heathered gray ones.",4 out of 5,KHUSHI,"MEMPHIS, TENNESSEE",RUNNER,UNDER 18,SLIM,flowy,softness,,2019-01-26,4,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Lovely leggings,"These seem to run a little smaller than some of their other leggings. I love the color and the fit, but if you are close to between sizes, definitely size up in this pant.",5 out of 5,SMILEYSPAZ,COLORADO,SWEATY GENERALIST,25-34,ATHLETIC,tight,color,runs small,2019-01-26,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,In LOVE,"These leggings were my first from Lulu and I had high expectations for the price. They exceeded all of my expectations. They are snug but not constricting and cute but practical. From school to yoga and running they are my go-to pair. I would recommend to anyone who is searching for a fashionable, quality, comfortable pair of leggings.",5 out of 5,MARMAR9911,,RUNNER,UNDER 18,ATHLETIC,just right,everything,nothing,2019-01-23,3,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Waistband too tight!,"I've always been the exact same size in all my lulu leggings. These ones fit amazing on the legs, but like so many others have said the waistband is uncomfortably tight, with no give or stretch to it. Very disappointing.",3 out of 5,AKROBERTS1287,"NASHVILLE, TN",RUNNER,25-34,LEAN,tight,print,fit,2019-01-23,0,0,"{'LL_response_content': 'Dear Akroberts1287,\n\nThank you for taking the time to review the Speed Up Tight *28"". I completely understand why you\'re disappointed with this and I\'d love to help turn this around. To carry on this conversation, we\'ve sent you a follow up email. Chat soon!', 'LL_response_date': 'January 25, 2019'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,What happened to lulus quality...,"After a few washes, followed by instructions the butt has slight holes in it and there is pilling in a few places. I was so shocked and upset to see this because I take really good care of my lululemons and this has never happened to me before. Wouldn't recommend..",2 out of 5,CABANABANANA,,RUNNER,18-24,MUSCULAR,snug,,,2019-01-21,0,0,"{'LL_response_content': ""Dear cabanabanana,\n\nThanks for reaching out and providing this feedback for us! We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution. Please keep an eye on your inbox as I'll be reaching out shortly to connect."", 'LL_response_date': 'January 21, 2019'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Legging review,I really like these leggings. I love the pocket because you always need one and I love the material. It’s almost like a silver metallic color and the material feels weird but it’s very comfy. Definitely like them!,5 out of 5,MARC16,,,,,,,,2019-01-21,2,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Warm leggings,"These are warm leggings. I sized up from my normal 6 to an 8 because there isn’t as much stretch due to the fabric. They are so cozy so if it’s a cooler day and you are out to exercise, these are the ones to wear.",5 out of 5,PRAYTHROUGHOUTTHEDAY,TEXAS,SWEATY GENERALIST,45-54,CURVY,,warmth,,2019-01-19,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Very tight,"Fit is great in the legs, but very tight in the waist and pelvis. No give.",3 out of 5,LISALULU7,,,,,just right,,,2019-01-18,0,0,"{'LL_response_content': 'Dear Lisalulu7,\n\nThank you for taking the time to review the Speed Up Tight *28"". We want you to know, feedback is at the heart of everything we do and we\'d love to make this experience right for you.\n\nPlease give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!', 'LL_response_date': 'January 18, 2019'}"
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Dissapointed,I purchased these pants about a year ago in a black and grey pattern. At first they were great pants but after a few washes the material completely stretched out. The high waist band rolls down when you wear them and it is very annoying having to keep pulling the pants up as you work out. These pants are not worth the money!,1 out of 5,ELIZABALLERINA,"SAN DIEGO, CA",DANCER,,LEAN,roomy,pattern,stretches out,2019-01-16,0,0,{}
"Speed Up Tight 28""",https://shop.lululemon.com/p/women-pants/Speed-Up-Tight-Luxtreme-28/_/prod8780566?color=36839,3.2 out of 5,2,Super cute!,"I love these pants! They are super comfortable and also cute. They start to fall down the more I wear them, so I am not really able to work out in them, but I love to wear them when I am out running errands. The pockets on the side are my favorite part of this pant. I definitely recommend!",5 out of 5,LULULOVER0829,"SOUTHLAKE, TX",SWEATY GENERALIST,18-24,ATHLETIC,,pockets,fall down on waist,2019-01-16,0,0,{}
